maturity,log_moneyness,true_local_volatility,constant_reference,raw_dupire,smoothed_dupire,ssvi_dupire,operator_regularized,shared_valid
0.5,-0.15,0.22113167300862618,0.2,0.21330748260727558,0.20223025541136502,0.22887648937088037,0.2248319565966434,True
0.5,-0.1,0.23261592882182117,0.2,0.2179083225199517,0.22524106802085206,0.2272374893105621,0.234686847004139,True
0.5,-0.05000000000000002,0.24231820830741851,0.2,0.2545507115921623,0.24112905428556572,0.22559109491276658,0.24096197559446114,True
0.5,0.0,0.2461558173193318,0.2,0.24834871432087013,0.24766971773231272,0.2239372234895071,0.2460438502457255,True
0.5,0.04999999999999999,0.24231820830741851,0.2,0.23616873195213048,0.24031904331397777,0.2222757910337086,0.24037481409582112,True
0.5,0.09999999999999998,0.2326159288218212,0.2,0.22787838244889538,0.22595473000969785,0.22060671219632128,0.23369775302514142,True
0.5,0.14999999999999997,0.22113167300862618,0.2,0.21264541479286356,0.20856348359688498,0.21892990026329381,0.22399661719213584,True
0.5,0.19999999999999996,0.21150905499649678,0.2,0.19845717435025342,0.19374679826978025,0.21724526713244094,0.2151477126773407,True
0.5,0.24999999999999994,0.20526922933986053,0.2,0.18123372062125997,0.18591993605114446,0.21555272329024516,0.20715103948075603,True
0.5,0.3,0.20202794508189362,0.2,0.14999235146364903,0.18001776545931844,0.21385217778863713,0.2030029454370984,True
1.0,-0.3,0.20061080532074219,0.2,0.17340486996563823,0.1505942929632875,0.21853517217165463,0.19909450656900662,True
1.0,-0.25,0.20158706137840396,0.2,0.2534598239394244,0.18133357483619061,0.21750835068321392,0.1998281083925446,True
1.0,-0.2,0.20346646074952404,0.2,0.28322121665339983,0.20116291970413142,0.21647840774309457,0.20200219558648985,True
1.0,-0.15,0.20636473759821952,0.2,0.2177828638497071,0.21423879849900662,0.2154453198150326,0.20493854830978128,True
1.0,-0.1,0.20982372897727292,0.2,0.20363926647370215,0.22477187028636536,0.21440906310852695,0.20863716656241893,True
1.0,-0.05000000000000002,0.21274599940068933,0.2,0.22745375289651443,0.23527171009289752,0.2133696135757624,0.21180128253009153,True
1.0,0.0,0.2139018650226597,0.2,0.23869049746341456,0.23258131479528263,0.2123269469085106,0.2147872310694425,True
1.0,0.04999999999999999,0.21274599940068933,0.2,0.22660829927116508,0.2250270272067589,0.2112810385350115,0.21282805268314783,True
