underlying_symbol,quote_date,expiration,maturity,strike,source_option,source_option_type,bid,ask,mid,spread,relative_spread,call_bid,call_ask,observed_call_price,call_spread,noise_standard_deviation,quote_weight,discount_factor,prepaid_forward,forward,implied_rate,log_moneyness,call_lower_bound,call_upper_bound,parity_rmse,number_of_parity_pairs,trade_volume,open_interest,is_train,is_test,exercise_style,is_inner_validation,is_inner_fit
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4020.0,otm_put_parity,P,30.2,30.6,30.4,0.4000000000000021,0.0131578947368421,462.05129667846256,462.4512966784626,462.2512966784626,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.1033106586472061,431.8512966784626,4399.766242221538,0.3406830631169318,293,0,41,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4025.0,otm_put_parity,P,30.7,31.0,30.85,0.3000000000000007,0.0097244732576985,457.6160790845035,457.9160790845035,457.76607908450353,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.1020676504076091,426.9160790845035,4399.766242221538,0.3406830631169318,293,0,126,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4030.0,otm_put_parity,P,31.1,31.5,31.3,0.3999999999999986,0.0127795527156549,453.08086149054446,453.4808614905445,453.28086149054445,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.1008261853195441,421.9808614905445,4399.766242221538,0.3406830631169318,293,0,80,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4035.0,otm_put_parity,P,31.6,31.9,31.75,0.2999999999999971,0.0094488188976377,448.6456438965855,448.9456438965854,448.79564389658543,0.2999999999999545,0.1499999999999772,6.666666666667677,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0995862595562236,417.04564389658543,4399.766242221538,0.3406830631169318,293,0,6,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4045.0,otm_put_parity,P,32.5,32.8,32.65,0.2999999999999971,0.0091883614088819,439.6752087086673,439.9752087086673,439.8252087086673,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0971110107676808,407.1752087086673,4399.766242221538,0.3406830631169318,293,0,2,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4050.0,otm_put_parity,P,33.0,33.3,33.15,0.2999999999999971,0.009049773755656,435.2399911147083,435.5399911147083,435.3899911147083,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0958756801596881,402.2399911147083,4399.766242221538,0.3406830631169318,293,63,97,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4055.0,otm_put_parity,P,33.4,33.8,33.599999999999994,0.3999999999999986,0.0119047619047618,430.7047735207492,431.1047735207492,430.9047735207493,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0946418737107596,397.3047735207492,4399.766242221538,0.3406830631169318,293,0,9,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4060.0,otm_put_parity,P,33.9,34.3,34.099999999999994,0.3999999999999986,0.0117302052785923,426.2695559267901,426.66955592679017,426.4695559267901,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0934095876644945,392.36955592679016,4399.766242221538,0.3406830631169318,293,0,61,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4070.0,otm_put_parity,P,34.9,35.3,35.099999999999994,0.3999999999999986,0.0113960113960113,417.39912073887206,417.7991207388721,417.5991207388721,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0909495618236322,382.4991207388721,4399.766242221538,0.3406830631169318,293,0,22,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4075.0,otm_put_parity,P,35.4,35.8,35.599999999999994,0.3999999999999986,0.0112359550561797,412.963903144913,413.363903144913,413.163903144913,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0897218145853098,377.563903144913,4399.766242221538,0.3406830631169318,293,3,69,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4080.0,otm_put_parity,P,36.0,36.3,36.15,0.2999999999999971,0.0082987551867219,408.628685550954,408.928685550954,408.7786855509541,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0884955728620655,372.628685550954,4399.766242221538,0.3406830631169318,293,0,96,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4085.0,otm_put_parity,P,36.5,36.9,36.7,0.3999999999999986,0.0108991825613078,404.1934679569949,404.5934679569949,404.3934679569949,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0872708329661696,367.6934679569949,4399.766242221538,0.3406830631169318,293,1,5,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4095.0,otm_put_parity,P,37.6,38.0,37.8,0.3999999999999986,0.0105820105820105,395.4230327690769,395.82303276907686,395.6230327690769,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.084825843973103,357.82303276907686,4399.766242221538,0.3406830631169318,293,0,6,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4100.0,otm_put_parity,P,38.2,38.5,38.35,0.2999999999999971,0.0078226857887874,391.0878151751178,391.3878151751178,391.2378151751178,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0836055875678737,352.8878151751178,4399.766242221538,0.3406830631169318,293,0,192,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4105.0,otm_put_parity,P,38.7,39.1,38.900000000000006,0.3999999999999986,0.0102827763496143,386.6525975811587,387.0525975811588,386.8525975811588,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0823868183737443,347.9525975811587,4399.766242221538,0.3406830631169318,293,0,1,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4110.0,otm_put_parity,P,39.3,39.7,39.5,0.4000000000000057,0.0101265822784811,382.3173799871997,382.7173799871997,382.51737998719966,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0811695327699926,343.01737998719966,4399.766242221538,0.3406830631169318,293,10,57,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4120.0,otm_put_parity,P,40.5,40.9,40.7,0.3999999999999986,0.0098280098280097,373.6469447992816,374.0469447992816,373.8469447992816,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0787393979167007,333.1469447992816,4399.766242221538,0.3406830631169318,293,0,58,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4125.0,otm_put_parity,P,41.1,41.5,41.3,0.3999999999999986,0.009685230024213,369.31172720532254,369.7117272053225,369.5117272053225,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0775265414914914,328.2117272053225,4399.766242221538,0.3406830631169318,293,0,62,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4130.0,otm_put_parity,P,41.4,41.8,41.6,0.3999999999999986,0.0096153846153845,364.6765096113635,365.0765096113635,364.87650961136353,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0763151543051944,323.2765096113635,4399.766242221538,0.3406830631169318,293,5,198,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4135.0,otm_put_parity,P,42.4,42.7,42.55,0.3000000000000042,0.0070505287896593,360.7412920174044,361.0412920174044,360.89129201740445,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0751052328024812,318.34129201740444,4399.766242221538,0.3406830631169318,293,3,12,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4145.0,otm_put_parity,P,43.6,44.0,43.8,0.3999999999999986,0.0091324200913241,352.0708568294864,352.4708568294864,352.2708568294864,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0726897726908775,308.4708568294864,4399.766242221538,0.3406830631169318,293,0,8,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4150.0,otm_put_parity,P,44.3,44.6,44.45,0.3000000000000042,0.0067491563554556,347.8356392355273,348.1356392355273,347.9856392355273,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0714842270355288,303.5356392355273,4399.766242221538,0.3406830631169318,293,35,788,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4155.0,otm_put_parity,P,44.6,45.1,44.85,0.5,0.0111482720178372,343.20042164156825,343.70042164156825,343.45042164156825,0.5,0.25,4.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0702801329707242,298.60042164156823,4399.766242221538,0.3406830631169318,293,1,417,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4160.0,otm_put_parity,P,45.7,46.0,45.85,0.2999999999999971,0.0065430752453652,339.3652040476092,339.6652040476092,339.51520404760925,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0690774870049639,293.6652040476092,4399.766242221538,0.3406830631169318,293,13,176,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4170.0,otm_put_parity,P,47.1,47.4,47.25,0.2999999999999971,0.0063492063492062,330.8947688596911,331.19476885969107,331.0447688596911,0.2999999999999545,0.1499999999999772,6.666666666667677,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0666765254674257,283.7947688596911,4399.766242221538,0.3406830631169318,293,6,196,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4175.0,otm_put_parity,P,47.8,48.1,47.95,0.3000000000000042,0.0062565172054224,326.6595512657321,326.9595512657321,326.8095512657321,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.065478202975317,278.8595512657321,4399.766242221538,0.3406830631169318,293,39,191,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4180.0,otm_put_parity,P,48.5,48.9,48.7,0.3999999999999986,0.0082135523613962,322.424333671773,322.824333671773,322.624333671773,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0642813147414708,273.924333671773,4399.766242221538,0.3406830631169318,293,26,86,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4185.0,otm_put_parity,P,49.3,49.6,49.45,0.3000000000000042,0.0060667340748231,318.289116077814,318.589116077814,318.439116077814,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0630858573366971,268.98911607781395,4399.766242221538,0.3406830631169318,293,1,7,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4195.0,otm_put_parity,P,50.8,51.2,51.0,0.4000000000000057,0.007843137254902,309.9186808898959,310.31868088989586,310.11868088989587,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0606992213589663,259.11868088989587,4399.766242221538,0.3406830631169318,293,0,9,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4200.0,otm_put_parity,P,51.6,52.0,51.8,0.3999999999999986,0.0077220077220076,305.7834632959368,306.1834632959368,305.9834632959368,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0595080359888132,254.1834632959368,4399.766242221538,0.3406830631169318,293,42,1535,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4205.0,otm_put_parity,P,52.4,52.8,52.6,0.3999999999999986,0.0076045627376425,301.64824570197777,302.0482457019777,301.84824570197776,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0583182678532244,249.24824570197777,4399.766242221538,0.3406830631169318,293,0,12,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4210.0,otm_put_parity,P,53.2,53.6,53.400000000000006,0.3999999999999986,0.0074906367041198,297.5130281080187,297.91302810801875,297.7130281080188,0.4000000000000341,0.200000000000017,4.999999999999574,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0571299135838458,244.31302810801876,4399.766242221538,0.3406830631169318,293,17,291,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4220.0,otm_put_parity,P,54.9,55.2,55.05,0.3000000000000042,0.005449591280654,289.3425929201006,289.64259292010064,289.4925929201006,0.3000000000000113,0.1500000000000056,6.666666666666414,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0547574332302153,234.44259292010065,4399.766242221538,0.3406830631169318,293,25,294,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4225.0,otm_put_parity,P,55.7,56.1,55.900000000000006,0.3999999999999986,0.0071556350626117,285.2073753261416,285.60737532614155,285.4073753261416,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0535733004689986,229.5073753261416,4399.766242221538,0.3406830631169318,293,7,357,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4230.0,otm_put_parity,P,56.6,57.0,56.8,0.3999999999999986,0.0070422535211267,281.17215773218254,281.5721577321825,281.37215773218253,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0523905682199492,224.5721577321825,4399.766242221538,0.3406830631169318,293,0,227,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4235.0,otm_put_parity,P,57.5,57.9,57.7,0.3999999999999986,0.0069324090121316,277.1369401382235,277.5369401382235,277.3369401382235,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0512092331741181,219.63694013822348,4399.766242221538,0.3406830631169318,293,0,22,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4245.0,otm_put_parity,P,58.7,59.5,59.1,0.7999999999999972,0.0135363790186124,268.46650495030536,269.2665049503054,268.8665049503054,0.8000000000000114,0.4000000000000057,2.4999999999999645,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0488507415148251,209.76650495030535,4399.766242221538,0.3406830631169318,293,0,0,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4250.0,otm_put_parity,P,60.2,60.6,60.400000000000006,0.3999999999999986,0.0066225165562913,265.03128735634635,265.4312873563464,265.23128735634634,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0476735783418103,204.83128735634637,4399.766242221538,0.3406830631169318,293,5,289,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4255.0,otm_put_parity,P,60.6,61.4,61.0,0.7999999999999972,0.0131147540983606,260.49606976238726,261.2960697623873,260.89606976238724,0.8000000000000114,0.4000000000000057,2.4999999999999645,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0464977992527983,199.89606976238727,4399.766242221538,0.3406830631169318,293,2,202,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4260.0,otm_put_parity,P,62.1,62.5,62.3,0.3999999999999986,0.0064205457463884,257.06085216842826,257.46085216842823,257.26085216842824,0.3999999999999772,0.1999999999999886,5.000000000000284,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0453234009968567,194.96085216842823,4399.766242221538,0.3406830631169318,293,2,224,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4270.0,otm_put_parity,P,64.1,64.5,64.3,0.4000000000000057,0.0062208398133748,249.1904169805101,249.59041698051013,249.3904169805101,0.4000000000000057,0.2000000000000028,4.999999999999929,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0429787340376026,185.09041698051013,4399.766242221538,0.3406830631169318,293,30,212,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4275.0,otm_put_parity,P,65.1,65.6,65.35,0.5,0.0076511094108645,245.25519938655108,245.75519938655108,245.50519938655108,0.5,0.25,4.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0418084588894122,180.1551993865511,4399.766242221538,0.3406830631169318,293,62,379,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4280.0,otm_put_parity,P,66.1,66.6,66.35,0.5,0.0075357950263752,241.319981792592,241.819981792592,241.569981792592,0.5,0.25,4.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0406395516844303,175.21998179259202,4399.766242221538,0.3406830631169318,293,7,504,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4285.0,otm_put_parity,P,66.6,67.4,67.0,0.8000000000000114,0.0119402985074628,236.88476419863295,237.684764198633,237.28476419863296,0.8000000000000114,0.4000000000000057,2.4999999999999645,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0394720092283927,170.28476419863298,4399.766242221538,0.3406830631169318,293,0,323,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4295.0,otm_put_parity,P,69.4,69.8,69.6,0.3999999999999915,0.0057471264367814,229.81432901071489,230.2143290107149,230.0143290107149,0.4000000000000057,0.2000000000000028,4.999999999999929,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0371410058419171,160.41432901071488,4399.766242221538,0.3406830631169318,293,583,230,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4300.0,otm_put_parity,P,70.5,70.9,70.7,0.4000000000000057,0.0056577086280057,225.97911141675584,226.37911141675585,226.17911141675583,0.4000000000000057,0.2000000000000028,4.999999999999929,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0359775385786191,155.47911141675584,4399.766242221538,0.3406830631169318,293,317,806,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4305.0,otm_put_parity,P,71.6,72.1,71.85,0.5,0.0069589422407794,222.1438938227968,222.6438938227968,222.3938938227968,0.5,0.25,4.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0348154233984416,150.54389382279678,4399.766242221538,0.3406830631169318,293,590,196,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4310.0,otm_put_parity,P,72.7,73.2,72.95,0.5,0.0068540095956134,218.30867622883773,218.80867622883773,218.55867622883773,0.5,0.25,4.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0336546571624793,145.60867622883774,4399.766242221538,0.3406830631169318,293,396,246,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4320.0,otm_put_parity,P,75.0,75.7,75.35,0.7000000000000028,0.0092899800928998,210.73824104091963,211.43824104091965,211.08824104091963,0.700000000000017,0.3500000000000085,2.8571428571427875,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0313371590221168,135.73824104091963,4399.766242221538,0.3406830631169318,293,6,640,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4325.0,otm_put_parity,P,76.2,76.8,76.5,0.5999999999999943,0.0078431372549018,207.00302344696055,207.6030234469606,207.3030234469606,0.6000000000000227,0.3000000000000113,3.333333333333207,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0301804208942932,130.8030234469606,4399.766242221538,0.3406830631169318,293,11,504,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4330.0,otm_put_parity,P,77.5,78.0,77.75,0.5,0.0064308681672025,203.36780585300156,203.86780585300156,203.61780585300156,0.5,0.25,4.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0290250192637373,125.86780585300154,4399.766242221538,0.3406830631169318,293,5,252,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4335.0,otm_put_parity,P,78.2,79.0,78.6,0.7999999999999972,0.010178117048346,199.1325882590425,199.9325882590425,199.5325882590425,0.8000000000000114,0.4000000000000057,2.4999999999999645,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0278709510456306,120.9325882590425,4399.766242221538,0.3406830631169318,293,7,114,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4345.0,otm_put_parity,P,81.3,81.8,81.55,0.5,0.006131207847946,192.3621530711244,192.8621530711244,192.6121530711244,0.5,0.25,4.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0255668025607804,111.0621530711244,4399.766242221538,0.3406830631169318,293,12,251,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4350.0,otm_put_parity,P,82.6,83.3,82.94999999999999,0.7000000000000028,0.0084388185654008,188.7269354771653,189.42693547716533,189.0769354771653,0.6999999999999886,0.3499999999999943,2.8571428571429034,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0244167161775431,106.12693547716536,4399.766242221538,0.3406830631169318,293,28,639,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4355.0,otm_put_parity,P,83.4,84.3,83.85,0.8999999999999915,0.0107334525939176,184.59171788320631,185.49171788320632,185.04171788320636,0.9000000000000057,0.4500000000000028,2.222222222222208,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0232679509736697,101.19171788320632,4399.766242221538,0.3406830631169318,293,2,471,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4360.0,otm_put_parity,P,85.3,85.9,85.6,0.6000000000000085,0.0070093457943926,181.55650028924725,182.15650028924728,181.8565002892473,0.6000000000000227,0.3000000000000113,3.333333333333207,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0221205039171929,96.25650028924726,4399.766242221538,0.3406830631169318,293,221,261,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4370.0,otm_put_parity,P,88.1,88.7,88.4,0.6000000000000085,0.0067873303167421,174.48606510132913,175.08606510132915,174.78606510132914,0.6000000000000227,0.3000000000000113,3.333333333333207,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.019829552170637,86.38606510132915,4399.766242221538,0.3406830631169318,293,2,309,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4375.0,otm_put_parity,P,89.5,90.1,89.8,0.5999999999999943,0.0066815144766146,170.9508475073701,171.55084750737012,171.2508475073701,0.6000000000000227,0.3000000000000113,3.333333333333207,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.018686041468558,81.45084750737011,4399.766242221538,0.3406830631169318,293,27,314,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4380.0,otm_put_parity,P,91.0,91.6,91.3,0.5999999999999943,0.0065717415115004,167.51562991341106,168.11562991341106,167.81562991341104,0.5999999999999943,0.2999999999999971,3.333333333333365,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.017543836889781,76.51562991341106,4399.766242221538,0.3406830631169318,293,111,227,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4385.0,otm_put_parity,P,92.5,93.1,92.8,0.5999999999999943,0.0064655172413792,164.08041231945202,164.680412319452,164.380412319452,0.5999999999999659,0.2999999999999829,3.3333333333335227,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0164029354539894,71.58041231945201,4399.766242221538,0.3406830631169318,293,1,204,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4395.0,otm_put_parity,P,95.6,96.2,95.9,0.6000000000000085,0.0062565172054224,157.3099771315339,157.9099771315339,157.60997713153392,0.5999999999999943,0.2999999999999971,3.333333333333365,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0141250301409955,61.70997713153391,4399.766242221538,0.3406830631169318,293,0,209,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4400.0,otm_put_parity,P,97.1,97.7,97.4,0.6000000000000085,0.0061601642710473,153.87475953757485,154.47475953757487,154.17475953757486,0.6000000000000227,0.3000000000000113,3.333333333333207,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0129880203539203,56.77475953757487,4399.766242221538,0.3406830631169318,293,70,408,True,False,european_index,True,False
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4405.0,otm_put_parity,P,98.1,99.1,98.6,1.0,0.0101419878296146,149.9395419436158,150.9395419436158,150.4395419436158,1.0,0.5,2.0,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0118523018899929,51.83954194361581,4399.766242221538,0.3406830631169318,293,1,51,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4410.0,otm_put_parity,P,100.4,101.0,100.7,0.5999999999999943,0.0059582919563058,147.30432434965678,147.90432434965678,147.6043243496568,0.5999999999999943,0.2999999999999971,3.333333333333365,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0107178718193812,46.90432434965677,4399.766242221538,0.3406830631169318,293,9,320,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4420.0,otm_put_parity,P,103.7,104.3,104.0,0.5999999999999943,0.0057692307692307,140.73388916173866,141.33388916173868,141.03388916173867,0.6000000000000227,0.3000000000000113,3.333333333333207,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.0084528651885291,37.03388916173867,4399.766242221538,0.3406830631169318,293,4,255,True,False,european_index,False,True
^SPX,2023-08-25,2023-11-17,0.2299794661190965,4425.0,otm_put_parity,P,105.5,106.1,105.8,0.5999999999999943,0.0056710775047258,137.5986715677796,138.19867156777963,137.89867156777962,0.6000000000000227,0.3000000000000113,3.333333333333207,0.9870435187918096,4399.766242221538,4457.520016551114,0.0567057083534403,-0.007322282818243,32.09867156777962,4399.766242221538,0.3406830631169318,293,0,424,True,False,european_index,False,True
